"search-number","evaluation","evals-requested-so-far","sun-brightness*","albedo*","initial-clouds*","CO2-amount*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","426","500","2.6","0.8500000000000001","2","225","""-204947875""","18.345682781120683","18.345682781120683","18.345682781120683","0","18.345682781120683"
"1","427","500","2.6","0.8500000000000001","2","225","""1396369939""","16.044713965985807","16.044713965985807","16.044713965985807","0","16.044713965985807"
"1","428","500","2.6","0.8500000000000001","2","225","""2113970907""","15.575271218303337","15.575271218303337","15.575271218303337","0","15.575271218303337"
"1","429","500","2.6","0.8500000000000001","2","225","""2146983247""","17.112169290550558","17.112169290550558","17.112169290550558","0","17.112169290550558"
"1","430","500","2.6","0.8500000000000001","2","225","""-1641231762""","17.81693180759322","17.81693180759322","17.81693180759322","0","17.81693180759322"
"1","431","500","0.8","0.8500000000000001","3","250","""-1917756001""","13.521513721943318","13.521513721943318","13.521513721943318","0","13.521513721943318"
"1","432","500","0.8","0.8500000000000001","3","250","""-38970315""","13.551129635833012","13.551129635833012","13.551129635833012","0","13.551129635833012"
"1","433","500","0.8","0.8500000000000001","3","250","""511298892""","13.6165194830857","13.6165194830857","13.6165194830857","0","13.6165194830857"
"1","434","500","0.8","0.8500000000000001","3","250","""-1074749334""","13.671227615442326","13.671227615442326","13.671227615442326","0","13.671227615442326"
"1","435","500","0.8","0.8500000000000001","3","250","""1712529787""","13.02582257353091","13.02582257353091","13.02582257353091","0","13.02582257353091"
"1","436","500","0.8","0.8500000000000001","3","250","""174466322""","13.983997375678772","13.983997375678772","13.983997375678772","0","13.983997375678772"
"1","437","500","0.8","0.8500000000000001","3","250","""-790804777""","13.73871964923484","13.73871964923484","13.73871964923484","0","13.73871964923484"
"1","438","500","0.8","0.8500000000000001","3","250","""918725811""","13.33450212108865","13.33450212108865","13.33450212108865","0","13.33450212108865"
"1","439","500","0.8","0.8500000000000001","3","250","""-1286442674""","12.967172666361293","12.967172666361293","12.967172666361293","0","12.967172666361293"
"1","440","500","0.8","0.8500000000000001","3","250","""600697001""","13.701031082152621","13.701031082152621","13.701031082152621","0","13.701031082152621"
"1","441","500","4.4","0.05","2","50","""-325947150""","45.31017907176998","45.31017907176998","45.31017907176998","0","45.31017907176998"
"1","442","500","4.4","0.05","2","50","""456913381""","47.488039160328455","47.488039160328455","47.488039160328455","0","47.488039160328455"
"1","443","500","4.4","0.05","2","50","""-920413439""","48.8188032709473","48.8188032709473","48.8188032709473","0","48.8188032709473"
"1","444","500","4.4","0.05","2","50","""381346303""","45.682772793360904","45.682772793360904","45.682772793360904","0","45.682772793360904"
"1","445","500","4.4","0.05","2","50","""1034931696""","48.49677976347941","48.49677976347941","48.49677976347941","0","48.49677976347941"
"1","446","500","4.4","0.05","2","50","""1439821061""","43.13633478127374","43.13633478127374","43.13633478127374","0","43.13633478127374"
"1","447","500","4.4","0.05","2","50","""342693923""","41.866844905777455","41.866844905777455","41.866844905777455","0","41.866844905777455"
"1","448","500","4.4","0.05","2","50","""25537287""","40.76775640732495","40.76775640732495","40.76775640732495","0","40.76775640732495"
"1","449","500","4.4","0.05","2","50","""-1359829140""","45.588793540605266","45.588793540605266","45.588793540605266","0","45.588793540605266"
"1","450","500","4.4","0.05","2","50","""451590903""","39.73082390561727","39.73082390561727","39.73082390561727","0","39.73082390561727"
"1","451","500","4.4","0.05","6","0","""1808232439""","35.01797559885736","35.01797559885736","35.01797559885736","0","35.01797559885736"
"1","452","500","4.4","0.05","6","0","""283799551""","37.51278642309593","37.51278642309593","37.51278642309593","0","37.51278642309593"
"1","453","500","4.4","0.05","6","0","""-1791454872""","36.93885898289785","36.93885898289785","36.93885898289785","0","36.93885898289785"
"1","454","500","4.4","0.05","6","0","""1284846075""","33.95242314553482","33.95242314553482","33.95242314553482","0","33.95242314553482"
"1","455","500","4.4","0.05","6","0","""-549905800""","35.9101020220494","35.9101020220494","35.9101020220494","0","35.9101020220494"
"1","456","500","4.4","0.05","6","0","""-1035173930""","29.27380860624854","29.27380860624854","29.27380860624854","0","29.27380860624854"
"1","457","500","4.4","0.05","6","0","""1905982620""","30.96917010968545","30.96917010968545","30.96917010968545","0","30.96917010968545"
"1","458","500","4.4","0.05","6","0","""1362157467""","35.614579636205846","35.614579636205846","35.614579636205846","0","35.614579636205846"
"1","459","500","4.4","0.05","6","0","""-1644152345""","39.28570503124784","39.28570503124784","39.28570503124784","0","39.28570503124784"
"1","460","500","4.4","0.05","6","0","""-790204720""","31.309207687722665","31.309207687722665","31.309207687722665","0","31.309207687722665"
"1","461","500","1.8","0.45","2","125","""269002306""","23.471328550633828","23.471328550633828","23.471328550633828","0","23.471328550633828"
"1","462","500","1.8","0.45","2","125","""-1602127450""","21.876400741669006","21.876400741669006","21.876400741669006","0","21.876400741669006"
"1","463","500","1.8","0.45","2","125","""1502552018""","23.708683792505948","23.708683792505948","23.708683792505948","0","23.708683792505948"
"1","464","500","1.8","0.45","2","125","""502558933""","24.60845552196807","24.60845552196807","24.60845552196807","0","24.60845552196807"
"1","465","500","1.8","0.45","2","125","""-1857981631""","25.963312633940806","25.963312633940806","25.963312633940806","0","25.963312633940806"
"1","466","500","1.8","0.45","2","125","""1238093734""","23.61970491756786","23.61970491756786","23.61970491756786","0","23.61970491756786"
"1","467","500","1.8","0.45","2","125","""-532164325""","25.067337280355048","25.067337280355048","25.067337280355048","0","25.067337280355048"
"1","468","500","1.8","0.45","2","125","""-588355805""","24.303662421998357","24.303662421998357","24.303662421998357","0","24.303662421998357"
"1","469","500","1.8","0.45","2","125","""254798432""","24.263183495356362","24.263183495356362","24.263183495356362","0","24.263183495356362"
"1","470","500","1.8","0.45","2","125","""-590380595""","22.029463882714705","22.029463882714705","22.029463882714705","0","22.029463882714705"
"1","471","500","0.4","0.4","7","100","""-686232432""","12.582689219794858","12.582689219794858","12.582689219794858","0","12.582689219794858"
"1","472","500","0.4","0.4","7","100","""1354892385""","13.641478786433904","13.641478786433904","13.641478786433904","0","13.641478786433904"
"1","473","500","0.4","0.4","7","100","""1460745901""","13.482270251698615","13.482270251698615","13.482270251698615","0","13.482270251698615"
"1","474","500","0.4","0.4","7","100","""-731269744""","14.256513614722277","14.256513614722277","14.256513614722277","0","14.256513614722277"
"1","475","500","0.4","0.4","7","100","""1075891521""","13.419576769778292","13.419576769778292","13.419576769778292","0","13.419576769778292"
"1","476","500","0.4","0.4","7","100","""100099433""","14.130120244990763","14.130120244990763","14.130120244990763","0","14.130120244990763"
"1","477","500","0.4","0.4","7","100","""-860106184""","13.913108479574252","13.913108479574252","13.913108479574252","0","13.913108479574252"
"1","478","500","0.4","0.4","7","100","""238755682""","14.294932036465838","14.294932036465838","14.294932036465838","0","14.294932036465838"
"1","479","500","0.4","0.4","7","100","""-75339623""","13.41149090627561","13.41149090627561","13.41149090627561","0","13.41149090627561"
"1","480","500","0.4","0.4","7","100","""1202582386""","14.54181183187957","14.54181183187957","14.54181183187957","0","14.54181183187957"
"1","481","500","2.8000000000000003","0.35000000000000003","9","225","""-945807805""","20.534304626192416","20.534304626192416","20.534304626192416","0","20.534304626192416"
"1","482","500","2.8000000000000003","0.35000000000000003","9","225","""1826420102""","24.046213021391505","24.046213021391505","24.046213021391505","0","24.046213021391505"
"1","483","500","2.8000000000000003","0.35000000000000003","9","225","""1131756924""","23.840604415587485","23.840604415587485","23.840604415587485","0","23.840604415587485"
"1","484","500","2.8000000000000003","0.35000000000000003","9","225","""-792624033""","24.327195820628198","24.327195820628198","24.327195820628198","0","24.327195820628198"
"1","485","500","2.8000000000000003","0.35000000000000003","9","225","""218742708""","21.601149243638393","21.601149243638393","21.601149243638393","0","21.601149243638393"
"1","486","500","2.8000000000000003","0.35000000000000003","9","225","""-1495846799""","21.1471111308374","21.1471111308374","21.1471111308374","0","21.1471111308374"
"1","487","500","2.8000000000000003","0.35000000000000003","9","225","""1924500042""","20.874236031283896","20.874236031283896","20.874236031283896","0","20.874236031283896"
"1","488","500","2.8000000000000003","0.35000000000000003","9","225","""2136433471""","23.555242033097592","23.555242033097592","23.555242033097592","0","23.555242033097592"
"1","489","500","2.8000000000000003","0.35000000000000003","9","225","""-757531714""","26.670194166904288","26.670194166904288","26.670194166904288","0","26.670194166904288"
"1","490","500","2.8000000000000003","0.35000000000000003","9","225","""1864750355""","18.820342743475383","18.820342743475383","18.820342743475383","0","18.820342743475383"
"1","491","500","3.4000000000000004","0.8500000000000001","2","175","""1545072499""","19.428715328329158","19.428715328329158","19.428715328329158","0","19.428715328329158"
"1","492","500","3.4000000000000004","0.8500000000000001","2","175","""1648714983""","17.632609524110716","17.632609524110716","17.632609524110716","0","17.632609524110716"
"1","493","500","3.4000000000000004","0.8500000000000001","2","175","""1760901518""","17.928574562571125","17.928574562571125","17.928574562571125","0","17.928574562571125"
"1","494","500","3.4000000000000004","0.8500000000000001","2","175","""-441630335""","17.982178582132093","17.982178582132093","17.982178582132093","0","17.982178582132093"
"1","495","500","3.4000000000000004","0.8500000000000001","2","175","""-672596038""","19.84735932838029","19.84735932838029","19.84735932838029","0","19.84735932838029"
"1","496","500","3.4000000000000004","0.8500000000000001","2","175","""1500996372""","20.08109459841242","20.08109459841242","20.08109459841242","0","20.08109459841242"
"1","497","500","3.4000000000000004","0.8500000000000001","2","175","""939545536""","17.988872915222796","17.988872915222796","17.988872915222796","0","17.988872915222796"
"1","498","500","3.4000000000000004","0.8500000000000001","2","175","""1013987299""","16.160646909022585","16.160646909022585","16.160646909022585","0","16.160646909022585"
"1","499","500","3.4000000000000004","0.8500000000000001","2","175","""-1487600514""","19.74727393168762","19.74727393168762","19.74727393168762","0","19.74727393168762"
"1","500","500","3.4000000000000004","0.8500000000000001","2","175","""197515648""","18.785356378879893","18.785356378879893","18.785356378879893","0","18.785356378879893"
